frame_id,timestamp_seconds,stage,status,yaw,pitch,roll,face_width_px,detected_hands,errors,image_path,roi_dir
frame_0001060050ms,1060.05,coarse,failed,,,,,,"Expected exactly one face passing confidence thresholds, found 2",C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001060050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001060050ms
frame_0001061050ms,1061.05,coarse,failed,,,,,,"Expected exactly one face passing confidence thresholds, found 2",C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001061050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001061050ms
frame_0001062050ms,1062.05,coarse,needs_review,1.024559332991467,-5.664023970716813,1.27827906966663,342.7889362297386,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001062050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001062050ms
frame_0001063050ms,1063.05,coarse,needs_review,1.4314767219726188,-7.031076468158428,0.7857900123376071,346.71311521707605,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001063050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001063050ms
frame_0001064050ms,1064.05,coarse,needs_review,1.0567133525505827,-5.950412700399866,1.5464980657408838,342.6400242089734,1,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001064050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001064050ms
frame_0001064550ms,1064.55,refined,needs_review,1.2211098778314544,-5.415548925589355,1.0116291214887545,352.1184529017776,0,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001064550ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001064550ms
frame_0001065050ms,1065.05,coarse,needs_review,1.424185782649616,-7.745055604900867,1.1888879542286954,349.28695051237196,0,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001065050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001065050ms
frame_0001065550ms,1065.55,refined,needs_review,1.5927367160377914,-7.901692738880062,1.4146059008344307,349.67367510581056,0,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001065550ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001065550ms
frame_0001066050ms,1066.05,coarse,needs_review,1.8424128487886502,-7.895480812653026,1.1737687014364968,349.48050363291003,0,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001066050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001066050ms
frame_0001067050ms,1067.05,coarse,needs_review,1.8131916339843526,-7.753870448679672,1.072971328897986,350.2536222534792,0,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001067050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001067050ms
frame_0001067550ms,1067.55,refined,needs_review,2.0296971404471296,-7.85869907751179,1.146587720597134,350.4292562319851,0,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001067550ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001067550ms
frame_0001068050ms,1068.05,coarse,needs_review,1.8674092002892715,-7.315882191212449,1.3872946598343188,350.8286171622108,0,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001068050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001068050ms
frame_0001068550ms,1068.55,refined,needs_review,1.8520260701897657,-7.741122910463678,0.637835177690056,353.1463859693898,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001068550ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001068550ms
frame_0001069050ms,1069.05,coarse,needs_review,1.318045770422103,-7.246787396524346,0.8745215288397642,349.5916549573186,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001069050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001069050ms
frame_0001070050ms,1070.05,coarse,failed,,,,,,"Expected exactly one face passing confidence thresholds, found 2",C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001070050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001070050ms
frame_0001071050ms,1071.05,coarse,failed,,,,,,"Expected exactly one face passing confidence thresholds, found 2",C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001071050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001071050ms
frame_0001072050ms,1072.05,coarse,failed,,,,,,"Expected exactly one face passing confidence thresholds, found 2",C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001072050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001072050ms
frame_0001073050ms,1073.05,coarse,needs_review,1.2187007672835781,-6.704460747943858,0.9528678378166042,347.1810585155082,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001073050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001073050ms
frame_0001074050ms,1074.05,coarse,failed,,,,,,"Expected exactly one face passing confidence thresholds, found 2",C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001074050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001074050ms
frame_0001075050ms,1075.05,coarse,failed,,,,,,"Expected exactly one face passing confidence thresholds, found 2",C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001075050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001075050ms
frame_0001076050ms,1076.05,coarse,needs_review,1.2772263321997501,-6.187236887387904,0.9327147869136542,346.39959214677543,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001076050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001076050ms
frame_0001077050ms,1077.05,coarse,needs_review,1.7543991381154667,-6.150254253838037,0.6865524132453155,347.1569742075102,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001077050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001077050ms
frame_0001078050ms,1078.05,coarse,needs_review,1.4580665521469074,-6.409764734133069,0.6906458466786713,348.9334111436801,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001078050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001078050ms
frame_0001079050ms,1079.05,coarse,needs_review,1.1304971385661435,-7.670146099313259,0.7759357771178836,344.6443307794641,1,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001079050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001079050ms
frame_0001079550ms,1079.55,refined,needs_review,0.7523877723496273,-9.117690552399937,0.5833699215695874,351.7845766571028,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001079550ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001079550ms
frame_0001080050ms,1080.05,coarse,needs_review,2.0128209886911685,-9.847748386467547,0.9111138367148587,349.64049760585476,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001080050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001080050ms
frame_0001080550ms,1080.55,refined,needs_review,-0.7937415465170967,-7.173901443365158,1.2071498658385775,352.0120151565312,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001080550ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001080550ms
frame_0001081050ms,1081.05,coarse,needs_review,0.3159978522688737,-6.822047238557356,1.35888010840062,352.7860988426552,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001081050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001081050ms
frame_0001082050ms,1082.05,coarse,needs_review,1.5950381263933364,-6.011948458108167,1.4810651757110969,352.49446444374047,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001082050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001082050ms
frame_0001083050ms,1083.05,coarse,needs_review,1.2041078936870164,-6.206661261520253,0.8401165366064237,349.45497200143785,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001083050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001083050ms
frame_0001083550ms,1083.55,refined,needs_review,2.0269417072406317,-7.679223839869775,2.0756169006880194,351.1783181616172,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001083550ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001083550ms
frame_0001084050ms,1084.05,coarse,needs_review,2.5829861593547054,-8.237008402812636,2.4014850126043013,349.82425917980856,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001084050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001084050ms
frame_0001084550ms,1084.55,refined,needs_review,1.3679177235020605,-8.076730020510483,2.3336719026533705,351.51311221806196,3,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001084550ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001084550ms
frame_0001085050ms,1085.05,coarse,needs_review,1.7885596783004618,-7.445119438010523,2.2361293859916542,349.3519155347333,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001085050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001085050ms
frame_0001086050ms,1086.05,coarse,needs_review,1.0545901803297144,-6.34747406959329,2.314833430348628,348.313655663174,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001086050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001086050ms
frame_0001087050ms,1087.05,coarse,needs_review,0.5671299451288528,-6.714928192300825,2.1950651935051133,346.9536982672373,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001087050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001087050ms
frame_0001088050ms,1088.05,coarse,needs_review,1.3148532710385956,-6.142433322731698,1.870555862446444,349.6671141610918,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001088050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001088050ms
frame_0001089050ms,1089.05,coarse,needs_review,-0.6687997884119465,-5.766851191995349,1.5069604368747593,348.98003014745234,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001089050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001089050ms
frame_0001090050ms,1090.05,coarse,needs_review,0.19723099923536064,-6.982759342601968,1.376337784069577,351.50539841328845,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001090050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001090050ms
